x1,x2,RawMean,p_i,IsFeasible
0.00248756218905473,0.68407960199005,0.0280190183193669,0.0280190183193669,0
0.00248756218905473,0.689054726368159,0.0435009729060279,0.0435009729060279,0
0.00248756218905473,0.694029850746269,0.0550283098432385,0.0550283098432385,0
0.00248756218905473,0.699004975124378,0.0626802300332107,0.0626802300332107,0
0.00248756218905473,0.703980099502488,0.0665481448311099,0.0665481448311099,0
0.00248756218905473,0.708955223880597,0.0667369625238409,0.0667369625238409,0
0.00248756218905473,0.713930348258706,0.0633694408698529,0.0633694408698529,0
0.00248756218905473,0.718905472636816,0.0565933506531976,0.0565933506531976,0
0.00248756218905473,0.723880597014925,0.0465914600374051,0.0465914600374051,0
0.00248756218905473,0.728855721393035,0.0335945386248391,0.0335945386248391,0
0.00248756218905473,0.733830845771144,0.0178977306495949,0.0178977306495949,0
0.00248756218905473,0.738805970149254,-0.000119223626329101,0,0
0.00248756218905473,0.743781094527363,-0.0199673240249798,0,0
0.00248756218905473,0.748756218905473,-0.0410185116051102,0,0
0.00248756218905473,0.753731343283582,-0.0624699753453363,0,0
0.00248756218905473,0.758706467661692,-0.0833018044733407,0,0
0.00248756218905473,0.763681592039801,-0.102227383259084,0,0
0.00248756218905473,0.76865671641791,-0.11763653286961,0,0
0.00248756218905473,0.77363184079602,-0.12753392300787,0,0
0.00248756218905473,0.778606965174129,-0.129489979606682,0,0
0.00248756218905473,0.783582089552239,-0.120682467998804,0,0
0.00248756218905473,0.788557213930348,-0.0980094215307941,0,0
0.00248756218905473,0.793532338308458,-0.0579707689522774,0,0
0.00248756218905473,0.798507462686567,0.00342719810888631,0.00342719810888631,0
0.00248756218905473,0.803482587064677,0.0905019528994896,0.0905019528994896,0
0.00248756218905473,0.808457711442786,0.207410433704168,0.207410433704168,0
0.00248756218905473,0.813432835820896,0.357178474530181,0.357178474530181,0
0.00248756218905473,0.818407960199005,0.540051690405639,0.540051690405639,1
0.00248756218905473,0.823383084577114,0.751237305734817,0.751237305734817,1
0.00248756218905473,0.828358208955224,0.978721920229921,0.978721920229921,1
0.00248756218905473,0.833333333333333,1.20231708228267,1,1
0.00248756218905473,0.838308457711443,1.39588486606837,1,1
0.00248756218905473,0.843283582089552,1.54195503226242,1,1
0.00248756218905473,0.848258706467662,1.63916700401724,1,1
0.00248756218905473,0.853233830845771,1.69034480380601,1,1
0.00248756218905473,0.858208955223881,1.70091726515688,1,1
0.00248756218905473,0.86318407960199,1.67847077631675,1,1
0.00248756218905473,0.868159203980099,1.6313465186987,1,1
0.00248756218905473,0.873134328358209,1.56761740746541,1,1
0.00248756218905473,0.878109452736318,1.49473769109128,1,1
0.00248756218905473,0.883084577114428,1.4195934546737,1,1
0.00248756218905473,0.888059701492537,1.34870031786284,1,1
