FalseFeasibleRate,TrueFeasibleRate,Threshold
0.0120757413361915,0.307308033196358,0.865752814963405
0.0121114683815648,0.307549754250262,0.865544051310519
0.0121114683815648,0.3078720489888,0.865151350943752
0.0121471954269382,0.308033196358069,0.864724089342023
0.0121471954269382,0.308355491096608,0.864590105587381
0.0121829224723115,0.308597212150512,0.864371099549223
0.0121829224723115,0.308838933204415,0.863869793967749
0.0121829224723115,0.309161227942954,0.863137826244156
0.0122186495176849,0.309402948996858,0.862888526684874
0.0122186495176849,0.309644670050761,0.862604719432946
0.0122901036084316,0.309805817420031,0.86184874627358
0.0122901036084316,0.310128112158569,0.861435237505975
0.0123258306538049,0.310369833212473,0.861250012510336
0.0123258306538049,0.310611554266377,0.861050269945045
0.0123258306538049,0.310933849004915,0.860794495438638
0.0123258306538049,0.311256143743453,0.860717472318291
0.0123258306538049,0.311497864797357,0.86059350147547
0.0123258306538049,0.311820159535896,0.860437916048447
0.0123258306538049,0.312142454274434,0.860077042256088
0.0123258306538049,0.312384175328338,0.859537132085418
0.0123615576991783,0.312625896382242,0.858830522685123
0.0123972847445516,0.312867617436145,0.857899317017155
0.012433011789925,0.313109338490049,0.85748642878724
0.012433011789925,0.313351059543953,0.857237669121925
0.0124687388352983,0.313592780597857,0.857113472744112
0.012540192926045,0.313753927967126,0.856924786494194
0.012540192926045,0.31399564902103,0.856818085448979
0.012540192926045,0.314317943759568,0.856311772827354
0.0125759199714184,0.314559664813472,0.856129095460993
0.0126116470167917,0.314720812182741,0.855598546957607
0.0126116470167917,0.31504310692128,0.855068944679897
0.0126473740621651,0.315284827975183,0.854631588155707
0.0126473740621651,0.315526549029087,0.853937820554519
0.0126831011075384,0.315768270082991,0.853582347499199
0.0127188281529118,0.316009991136895,0.853321647233029
0.0127188281529118,0.316332285875433,0.852908547816045
0.0127188281529118,0.316574006929337,0.852684520155511
0.0127188281529118,0.316896301667875,0.852265568017286
0.0127188281529118,0.317218596406414,0.852033123036022
0.0127545551982851,0.317379743775683,0.851310465923978
0.0127902822436584,0.317621464829587,0.850748597153442
0.0128260092890318,0.31786318588349,0.85048863320156
0.0128260092890318,0.318104906937394,0.850133965152896
0.0128617363344051,0.318346627991298,0.849793066778216
0.0128617363344051,0.318668922729836,0.849575984671241
0.0128617363344051,0.318991217468375,0.849252402255739
0.0128617363344051,0.319232938522279,0.849104176914148
0.0128974633797785,0.319474659576182,0.848939496003384
0.0128974633797785,0.319796954314721,0.848127903878257
0.0128974633797785,0.320038675368625,0.847870185624434
0.0128974633797785,0.320360970107163,0.847525594415214
0.0128974633797785,0.320683264845701,0.847038928358344
0.0128974633797785,0.320924985899605,0.846722379096906
0.0129331904251518,0.321166706953509,0.846441304670198
0.0130046445158985,0.321327854322778,0.846060852882778
0.0130046445158985,0.321650149061317,0.845954056991679
0.0130046445158985,0.32189187011522,0.845871341503442
0.0130046445158985,0.322214164853759,0.84548653233281
0.0130046445158985,0.322536459592297,0.845241324674786
0.0130403715612719,0.322697606961566,0.844505982552562
0.0131118256520186,0.322858754330836,0.84437218162789
0.0131475526973919,0.323100475384739,0.843961576254505
0.0131475526973919,0.323342196438643,0.843717620140808
0.0131475526973919,0.323664491177182,0.843167639860148
0.0131475526973919,0.32398678591572,0.842984796258616
0.0132904608788853,0.32398678591572,0.842632703460671
0.0132904608788853,0.324228506969624,0.842517800349809
0.013361914969632,0.324389654338893,0.84219426911038
0.013361914969632,0.324711949077431,0.841854457491178
0.0134333690603787,0.324792522762066,0.841626553144454
0.0134690961057521,0.32503424381597,0.841225613378291
0.0135048231511254,0.325275964869873,0.840806021002449
0.0135048231511254,0.325517685923777,0.840608610578464
0.0135048231511254,0.325839980662316,0.840390703245449
0.0135762772418721,0.326001128031585,0.839796686485554
0.0135762772418721,0.326242849085489,0.839628828174938
0.0136120042872454,0.326484570139392,0.839054334030939
0.0136120042872454,0.326806864877931,0.838813615213664
0.0136477313326188,0.327048585931835,0.838227073549487
0.0136477313326188,0.327290306985738,0.83791329615283
0.0136834583779921,0.327532028039642,0.837534980253585
0.0137191854233655,0.327773749093546,0.837352805693046
0.0137191854233655,0.32801547014745,0.837088552190821
0.0137191854233655,0.328337764885988,0.836819480267162
